tid;class;time;latitude;longitude;gid;semantic_stop_id;semantic_move_id
199007    ;3 ;60;123.6;15;11862;72;
199007    ;3 ;66;123;15.3;11863;72;
199007    ;3 ;72;122.3;15.9;11864;;
199007    ;3 ;78;122;16.6;11865;73;
199007    ;3 ;84;121.8;17.3;11866;73;
199007    ;3 ;90;121.8;18.1;11867;73;
199007    ;3 ;96;121.9;19;11868;73;
199007    ;3 ;102;122;20;11869;73;
199007    ;3 ;108;122;21.1;11870;73;
199007    ;3 ;114;122.2;22.2;11871;;
199007    ;3 ;120;122.2;22.9;11872;74;
199007    ;3 ;126;122.2;23.7;11873;74;
199007    ;3 ;132;122.2;24.4;11874;74;
199007    ;3 ;138;122.2;25.2;11875;74;
199007    ;3 ;144;122.2;26;11876;74;
199007    ;3 ;150;122.2;27;11877;74;
199007    ;3 ;156;122.2;27.8;11878;;
199007    ;3 ;162;122.3;28.9;11879;75;
199007    ;3 ;168;122.5;30.3;11880;75;
199007    ;3 ;174;122.8;31.7;11881;75;
199007    ;3 ;180;123.5;33;11882;75;
199007    ;3 ;186;124.4;34.4;11883;;
199007    ;3 ;192;125.5;35.6;11884;76;
199007    ;3 ;198;126.8;36.8;11885;76;
199007    ;3 ;204;128;38;11886;76;
199007    ;3 ;210;129.1;39.4;11887;;
199007    ;3 ;216;130.2;40.7;11888;;
199007    ;3 ;222;131.4;42.1;11889;;
199007    ;3 ;228;132;43.8;11890;;
199007    ;3 ;234;133.5;46;11891;;
199007    ;3 ;240;135.5;48.5;11892;;
199008    ;TS;0;145;12.5;11893;366;
199008    ;TS;6;143.9;12.9;11894;366;
199008    ;TS;12;142.7;13.3;11895;366;
199008    ;TS;18;141.5;13.7;11896;366;
199008    ;TS;24;140.6;13.9;11897;366;
199008    ;TS;30;140;14.4;11898;366;
199008    ;TS;36;139.8;15.4;11899;;
199008    ;TS;42;139.7;16.5;11900;367;
199008    ;TS;48;139.5;17.4;11901;367;
199008    ;TS;54;139;18.1;11902;367;
199008    ;TS;60;138.3;18.9;11903;367;
199008    ;TS;66;137.5;20;11904;367;
199008    ;TS;72;136.8;21;11905;;
199008    ;TS;78;136.4;21.7;11906;368;
199008    ;TS;84;135.9;22.3;11907;368;
199008    ;TS;90;135.1;22.8;11908;368;
199008    ;TS;96;134.3;23.5;11909;368;
199008    ;TS;102;133.4;24.4;11910;368;
199008    ;TS;108;132.4;25.4;11911;;
199008    ;TS;114;131.4;26.6;11912;369;
199008    ;TS;120;130.5;27.9;11913;369;
199008    ;TS;126;129.8;29.3;11914;369;
199008    ;TS;132;129.1;31;11915;;
199008    ;TS;138;128.4;32.8;11916;;
199008    ;TS;144;128.3;34.4;11917;;
199008    ;TS;150;128.8;36.2;11918;;
199009    ;2 ;0;156.6;7.2;11919;1921;
199009    ;2 ;6;154.9;7.4;11920;1921;
199009    ;2 ;12;153.3;8.4;11921;1921;
199009    ;2 ;18;151.6;9.2;11922;;
199009    ;2 ;24;150.1;9.7;11923;1922;
199009    ;2 ;30;148.6;9.9;11924;1922;
199009    ;2 ;36;147.3;10;11925;1922;
199009    ;2 ;42;146.2;10.4;11926;1922;
199009    ;2 ;48;145.3;11.3;11927;;
199009    ;2 ;54;144.6;12.4;11928;1923;
199009    ;2 ;60;144;13.5;11929;1923;
199009    ;2 ;66;143.6;14.7;11930;1923;
199009    ;2 ;72;143.2;15.9;11931;1923;
199009    ;2 ;78;142.7;17.2;11932;;
199009    ;2 ;84;142.4;18.5;11933;1924;
199009    ;2 ;90;142.1;19.9;11934;1924;
199009    ;2 ;96;141.8;21.1;11935;1924;
199009    ;2 ;102;141.3;22.2;11936;1924;
199009    ;2 ;108;140.7;23.2;11937;;
199009    ;2 ;114;140;24.3;11938;1925;
199009    ;2 ;120;139.3;25.6;11939;1925;
199009    ;2 ;126;138.3;26.8;11940;1925;
199009    ;2 ;132;137;27.9;11941;;
199009    ;2 ;138;135.8;28.6;11942;571;
199009    ;2 ;144;134.9;29;11943;571;
199009    ;2 ;150;134.4;29.4;11944;571;
199009    ;2 ;156;133.9;29.8;11945;571;
199009    ;2 ;162;133.4;30.1;11946;571;
199009    ;2 ;168;133;30.6;11947;1926;
199009    ;2 ;174;132.6;31.2;11948;572;
199009    ;2 ;180;132;31.9;11949;572;
199009    ;2 ;186;131.3;32.6;11950;572;
199009    ;2 ;192;130.5;33.1;11951;572;
199009    ;2 ;198;129.9;33.4;11952;572;
199009    ;2 ;204;129.6;33.6;11953;1927;
199009    ;2 ;210;129.4;33.8;11954;573;
199009    ;2 ;216;129.3;34.1;11955;573;
199009    ;2 ;222;129.2;34.4;11956;573;
199009    ;2 ;228;129.2;34.9;11957;573;
199009    ;2 ;234;129.4;35.4;11958;573;
199009    ;2 ;240;129.9;35.8;11959;573;
199009    ;2 ;246;130.6;36.2;11960;573;
199009    ;2 ;252;131.3;36.6;11961;1927;
199009    ;2 ;258;132.1;37.1;11962;574;
199009    ;2 ;264;132.6;37.8;11963;574;
199009    ;2 ;270;132.8;38.7;11964;574;
199009    ;2 ;276;132.5;39.6;11965;574;
199009    ;2 ;282;132;40.3;11966;574;
199009    ;2 ;288;131.5;40.5;11967;1928;
199009    ;2 ;294;132.1;41.8;11968;1928;
199009    ;2 ;300;133;43.5;11969;;
199009    ;2 ;306;134.5;45;11970;;
199009    ;2 ;312;136.5;46.5;11971;;
199009    ;2 ;318;138.5;48.2;11972;;
199009    ;2 ;324;140.5;50;11973;;
199010    ;1 ;0;148;14;11974;245;
199010    ;1 ;6;147.6;14.5;11975;245;
199010    ;1 ;12;147.3;15;11976;245;
199010    ;1 ;18;147;15.6;11977;245;
199010    ;1 ;24;146.8;16.1;11978;245;
199010    ;1 ;30;146.6;16.7;11979;245;
199010    ;1 ;36;146.6;17.4;11980;887;
199010    ;1 ;42;146.5;17.9;11981;246;
199010    ;1 ;48;146.4;18.2;11982;246;
199010    ;1 ;54;146.2;18.5;11983;246;
199010    ;1 ;60;146;18.7;11984;246;
199010    ;1 ;66;145.9;19;11985;246;
199010    ;1 ;72;145.9;19.1;11986;246;
199010    ;1 ;78;145.8;19.3;11987;246;
199010    ;1 ;84;145.6;19.4;11988;246;
199010    ;1 ;90;145.4;19.5;11989;246;
199010    ;1 ;96;145.2;19.7;11990;246;
199010    ;1 ;102;144.8;19.9;11991;246;
199010    ;1 ;108;144.1;20.1;11992;888;
199010    ;1 ;114;143.2;20.3;11993;247;
199010    ;1 ;120;142.4;20.4;11994;247;
199010    ;1 ;126;141.6;20.3;11995;247;
199010    ;1 ;132;141.1;20.2;11996;247;
199010    ;1 ;138;140.7;20.2;11997;247;
199010    ;1 ;144;140.4;20.2;11998;247;
199010    ;1 ;150;140;20.3;11999;247;
199010    ;1 ;156;139.6;20.4;12000;247;
199010    ;1 ;162;139.4;20.6;12001;889;
199010    ;1 ;168;139.1;20.9;12002;248;
199010    ;1 ;174;138.8;21.2;12003;248;
199010    ;1 ;180;138.4;21.6;12004;248;
199010    ;1 ;186;137.9;22;12005;248;
199010    ;1 ;192;137.2;22.5;12006;248;
199010    ;1 ;198;136.4;23.1;12007;889;
199010    ;1 ;204;135.7;23.8;12008;889;
199010    ;1 ;210;135;24.5;12009;;
199010    ;1 ;216;134.6;25.5;12010;890;
199010    ;1 ;222;134.5;26.7;12011;890;
199010    ;1 ;228;134.7;27.8;12012;890;
199010    ;1 ;234;135.2;28.5;12013;890;
199010    ;1 ;240;136.2;29.1;12014;890;
199010    ;1 ;246;137.6;29.6;12015;;
199010    ;1 ;252;138.9;29.9;12016;249;
199010    ;1 ;258;140;30;12017;249;
199010    ;1 ;264;140.6;30;12018;249;
199010    ;1 ;270;140.8;29.8;12019;249;
199010    ;1 ;276;140.8;29.6;12020;249;
199010    ;1 ;282;140.6;29.4;12021;249;
199010    ;1 ;288;140;29.1;12022;249;
199010    ;1 ;294;139.3;28.6;12023;249;
199010    ;1 ;300;138.6;28.3;12024;249;
199010    ;1 ;306;137.9;28.2;12025;249;
199010    ;1 ;312;137.5;28.5;12026;249;
199010    ;1 ;318;137.4;29;12027;249;
199010    ;1 ;324;137.7;29.5;12028;249;
199010    ;1 ;330;138.5;30;12029;249;
199010    ;1 ;336;139.5;30.7;12030;249;
199010    ;1 ;342;140.7;32.1;12031;891;
199010    ;1 ;348;141.6;34.1;12032;;
199010    ;1 ;354;141.5;36.5;12033;;
199010    ;1 ;360;140;38.9;12034;;
199010    ;1 ;366;137.1;41;12035;;
199011    ;1 ;0;120.7;15.6;12036;336;
199011    ;1 ;6;120.4;16.2;12037;336;
199011    ;1 ;12;120.2;16.4;12038;336;
199011    ;1 ;18;119.9;16.5;12039;336;
199011    ;1 ;24;119.6;16.6;12040;336;
199011    ;1 ;30;119.3;16.8;12041;336;
199011    ;1 ;36;119.1;16.9;12042;336;
199011    ;1 ;42;118.9;17;12043;336;
199011    ;1 ;48;118.8;17.2;12044;336;
199011    ;1 ;54;118.6;17.4;12045;336;
199011    ;1 ;60;118.4;17.7;12046;336;
199011    ;1 ;66;118.2;18.1;12047;336;
199011    ;1 ;72;117.9;18.3;12048;1107;
199011    ;1 ;78;117.7;18.6;12049;1107;
199011    ;1 ;84;117.3;18.7;12050;1107;
199011    ;1 ;90;116.9;18.8;12051;1107;
199011    ;1 ;96;116.2;18.9;12052;;
199011    ;1 ;102;115.1;19.2;12053;1108;
199011    ;1 ;108;113.9;19.7;12054;1108;
199011    ;1 ;114;112.5;20.4;12055;1108;
199011    ;1 ;120;111.1;21.1;12056;1108;
199011    ;1 ;126;109.9;21.9;12057;;
199011    ;1 ;132;108.8;22.6;12058;;
199011    ;1 ;138;107.7;23.4;12059;;
199011    ;1 ;144;106.6;24.5;12060;;
199012    ;1 ;0;136;36;12061;281;
199012    ;1 ;6;135.9;35.7;12062;281;
199012    ;1 ;12;135.8;35.3;12063;281;
199012    ;1 ;18;135.6;35;12064;281;
199012    ;1 ;24;135.5;34.7;12065;281;
199012    ;1 ;30;135.4;34.4;12066;281;
199012    ;1 ;36;135.2;34.1;12067;281;
199012    ;1 ;42;135;33.8;12068;281;
199012    ;1 ;48;134.7;33.5;12069;281;
199012    ;1 ;54;134;32.8;12070;989;
199012    ;1 ;60;133.2;32.2;12071;282;
199012    ;1 ;66;132.4;31.6;12072;282;
199012    ;1 ;72;131.7;31.3;12073;282;
199012    ;1 ;78;131.2;31.1;12074;282;
199012    ;1 ;84;130.8;31;12075;282;
199012    ;1 ;90;130.5;31;12076;282;
199012    ;1 ;96;129.9;30.9;12077;990;
199012    ;1 ;102;128.7;31;12078;990;
199012    ;1 ;108;126.6;31.3;12079;;
199012    ;1 ;114;124.1;31.2;12080;;
199012    ;1 ;120;121.3;31;12081;;
199012    ;1 ;126;118.7;30.7;12082;;
199012    ;1 ;132;115.9;30.3;12083;;
199012    ;1 ;138;113.6;29.9;12084;;
199012    ;1 ;144;111.5;29.8;12085;;
199012    ;1 ;150;109.7;30.2;12086;991;
199012    ;1 ;156;108.6;30.9;12087;991;
199012    ;1 ;162;107.9;32.1;12088;991;
199012    ;1 ;168;107.5;33.2;12089;991;
199012    ;1 ;174;107.6;34.3;12090;991;
199012    ;1 ;180;108;35.5;12091;;
199012    ;1 ;186;108.7;36.6;12092;;
199012    ;1 ;192;110.3;38;12093;;
199012    ;1 ;198;112.5;40;12094;;
199012    ;1 ;204;115;42.4;12095;;
199012    ;1 ;210;119;44.9;12096;;
199012    ;1 ;216;123.6;46.6;12097;;
199012    ;1 ;222;129;47.5;12098;;
199013    ;TS;0;100.5;22.5;12099;711;
199013    ;TS;6;99.3;22.7;12100;711;
199013    ;TS;12;98.6;23.5;12101;711;
199013    ;TS;18;98;24.1;12102;711;
199013    ;TS;24;97.6;24.6;12103;711;
199013    ;TS;30;97.5;25.2;12104;711;
199013    ;TS;36;97.4;26;12105;711;
199013    ;TS;42;97.4;26.7;12106;711;
199013    ;TS;48;97.2;27.5;12107;;
199013    ;TS;54;97;28.3;12108;712;
199013    ;TS;60;96.9;29.1;12109;712;
199013    ;TS;66;97;30.7;12110;712;
199013    ;TS;72;97;32;12111;712;
199013    ;TS;78;97.4;33.2;12112;712;
199013    ;TS;84;98.1;33.7;12113;712;
199013    ;TS;90;98.5;33.8;12114;;
199013    ;TS;96;99;34;12115;;
199014    ;1 ;0;119.6;22.2;12116;70;
199014    ;1 ;6;119.2;22.3;12117;70;
199014    ;1 ;12;118.6;22.3;12118;70;
199014    ;1 ;18;117.9;22.1;12119;70;
199014    ;1 ;24;117.5;22.1;12120;70;
199014    ;1 ;30;117.2;22.1;12121;70;
199014    ;1 ;36;116.8;22.4;12122;70;
199014    ;1 ;42;116.5;22.8;12123;70;
199014    ;1 ;48;116.4;23.4;12124;70;
199014    ;1 ;54;116.2;24.1;12125;292;
199014    ;1 ;60;115.8;25;12126;292;
199014    ;1 ;66;115.1;26.1;12127;;
199014    ;1 ;72;114.3;27.1;12128;293;
199014    ;1 ;78;113.7;27.9;12129;293;
199014    ;1 ;84;113.1;28.5;12130;71;
199014    ;1 ;90;113.5;28.9;12131;71;
199014    ;1 ;96;113.8;29.2;12132;71;
199014    ;1 ;102;114.2;29.5;12133;71;
199014    ;1 ;108;114.5;29.6;12134;71;
199014    ;1 ;114;114.6;29.3;12135;71;
199014    ;1 ;120;115.2;28.8;12136;71;
199014    ;1 ;126;115.5;28.8;12137;71;
199014    ;1 ;132;115.1;27.7;12138;;
199101    ;TS;0;102;25.9;12139;2341;
199101    ;TS;6;101;25.9;12140;2341;
199101    ;TS;12;100;25.9;12141;2341;
199101    ;TS;18;99.1;26;12142;2341;
199101    ;TS;24;98.2;26.2;12143;2341;
199101    ;TS;30;97.6;26.7;12144;703;
199101    ;TS;36;97.3;27.3;12145;703;
199101    ;TS;42;97.3;28;12146;703;
199101    ;TS;48;97.5;28.7;12147;703;
199101    ;TS;54;97.8;29.3;12148;703;
199101    ;TS;60;98.4;29.9;12149;2341;
199101    ;TS;66;99;30.4;12150;2341;
199101    ;TS;72;99.7;30.9;12151;2341;
199101    ;TS;78;100.3;31.3;12152;2341;
199101    ;TS;84;101;31.5;12153;;
199101    ;TS;90;102.6;32.5;12154;;
199101    ;TS;96;104.6;33.9;12155;;
199101    ;TS;102;106.6;35.2;12156;;
199101    ;TS;108;109.3;36.2;12157;;
199101    ;TS;114;112.2;37.1;12158;;
199101    ;TS;120;115.3;37.6;12159;;
199101    ;TS;126;118.9;37.9;12160;;
199101    ;TS;132;122.5;38;12161;;
199101    ;TS;138;125.8;37.5;12162;;
199101    ;TS;144;129.3;37;12163;;
199102    ;3 ;0;105.7;25.6;12164;609;
199102    ;3 ;6;105.1;25.7;12165;609;
199102    ;3 ;12;104.6;25.9;12166;609;
199102    ;3 ;18;104.2;26.4;12167;609;
199102    ;3 ;24;103.8;27.1;12168;609;
199102    ;3 ;30;103.5;27.8;12169;609;
199102    ;3 ;36;103.1;28.4;12170;2037;
199102    ;3 ;42;102.9;29;12171;2037;
199102    ;3 ;48;103;29.7;12172;2037;
199102    ;3 ;54;103.1;30.5;12173;;
199102    ;3 ;60;103.4;31.5;12174;2038;
199102    ;3 ;66;103.9;33;12175;2038;
199102    ;3 ;72;104.7;34.6;12176;2038;
199102    ;3 ;78;105.5;36.5;12177;;
199102    ;3 ;84;107;38.9;12178;;
199102    ;3 ;90;108.6;41.4;12179;;
199102    ;3 ;96;110.4;43.8;12180;;
199102    ;3 ;102;112.4;45.6;12181;;
199102    ;3 ;108;114.5;47;12182;;
199102    ;3 ;114;118.1;48.4;12183;;
199102    ;3 ;120;121.7;49.8;12184;;
199102    ;3 ;126;125.1;50.9;12185;;
199102    ;3 ;132;128.6;51.6;12186;;
199102    ;3 ;138;132.7;51.9;12187;;
199102    ;3 ;144;137.2;51.9;12188;;
199102    ;3 ;150;141.7;51.5;12189;;
199102    ;3 ;156;145.9;50.7;12190;;
199102    ;3 ;162;149.7;49.3;12191;;
199102    ;3 ;168;153.1;47.7;12192;;
199102    ;3 ;174;156.1;46.3;12193;2039;
199102    ;3 ;180;158.6;45.3;12194;2039;
199102    ;3 ;186;160.1;44.2;12195;610;
199102    ;3 ;192;160.6;43.1;12196;610;
199102    ;3 ;198;160.9;42.4;12197;610;
199102    ;3 ;204;161.4;42.2;12198;610;
199102    ;3 ;210;161.9;42.1;12199;610;
199102    ;3 ;216;162.1;41.9;12200;610;
199102    ;3 ;222;162.2;41.7;12201;610;
199102    ;3 ;228;162.4;41.3;12202;2040;
199102    ;3 ;234;162.7;40.9;12203;611;
199102    ;3 ;240;163.2;40.5;12204;611;
199102    ;3 ;246;164;40.2;12205;611;
199102    ;3 ;252;164.8;40;12206;611;
199102    ;3 ;258;165.6;39.9;12207;611;
199102    ;3 ;264;166.2;39.9;12208;;
199102    ;3 ;270;166.9;40;12209;612;
199102    ;3 ;276;167.6;40;12210;612;
199102    ;3 ;282;168.2;40;12211;612;
199102    ;3 ;288;168.7;40;12212;612;
199102    ;3 ;294;169.1;40;12213;612;
199102    ;3 ;300;169.5;40;12214;612;
199102    ;3 ;306;169.9;40;12215;612;
199102    ;3 ;312;170.1;40;12216;;
199103    ;4 ;0;124.1;26.7;12217;72;
199103    ;4 ;6;124.3;26.8;12218;72;
199103    ;4 ;12;124.4;26.7;12219;72;
199103    ;4 ;18;124.3;26.5;12220;72;
199103    ;4 ;24;124;26.2;12221;72;
199103    ;4 ;30;123.5;26;12222;72;
199103    ;4 ;36;122.9;25.9;12223;72;
199103    ;4 ;42;122.1;26;12224;72;
199103    ;4 ;48;121.2;26.2;12225;72;
199103    ;4 ;54;120.3;26.4;12226;294;
199103    ;4 ;60;119.7;26.6;12227;73;
199103    ;4 ;66;119;26.8;12228;73;
199103    ;4 ;72;118.3;27.2;12229;73;
199103    ;4 ;78;117.6;27.7;12230;73;
199103    ;4 ;84;117.2;28.4;12231;73;
199103    ;4 ;90;116.9;29.2;12232;295;
199103    ;4 ;96;116.7;30;12233;295;
199103    ;4 ;102;116.8;31;12234;295;
199103    ;4 ;108;117.5;31.9;12235;295;
199103    ;4 ;114;118.6;32.9;12236;;
199103    ;4 ;120;119.5;33.8;12237;296;
199103    ;4 ;126;121;34.2;12238;296;
199103    ;4 ;132;122.6;34.3;12239;296;
199103    ;4 ;138;124;33.9;12240;;
199103    ;4 ;144;126;33.5;12241;;
199103    ;4 ;150;128.2;33.4;12242;;
199103    ;4 ;156;131.2;33.6;12243;;
199103    ;4 ;162;133.9;33.9;12244;;
199103    ;4 ;168;136.6;34.3;12245;;
199103    ;4 ;174;139.5;34.5;12246;;
199103    ;4 ;180;141.7;34.5;12247;297;
199103    ;4 ;186;143.5;34.2;12248;297;
199103    ;4 ;192;145.3;33.9;12249;297;
199103    ;4 ;198;146.9;34.3;12250;;
199103    ;4 ;204;148.1;34.7;12251;298;
199103    ;4 ;210;149.3;35.2;12252;298;
199103    ;4 ;216;150.4;35.6;12253;298;
199103    ;4 ;222;151.6;36;12254;298;
199103    ;4 ;228;152.7;36.2;12255;298;
199103    ;4 ;234;153.5;36.3;12256;;
199103    ;4 ;240;153.9;36.8;12257;;
199103    ;4 ;246;154.1;37;12258;;
199104    ;TS;0;154.2;10.4;12259;26;
199104    ;TS;6;152.5;10.2;12260;26;
199104    ;TS;12;150.8;10;12261;26;
199104    ;TS;18;149.4;9.8;12262;;
199104    ;TS;24;148;9.7;12263;27;
199104    ;TS;30;146.6;9.8;12264;27;
199104    ;TS;36;145;10.3;12265;27;
199104    ;TS;42;143.5;10.8;12266;;
199104    ;TS;48;142.1;11.3;12267;28;
199104    ;TS;54;140.4;11.8;12268;28;
199104    ;TS;60;138.5;12.5;12269;28;
199104    ;TS;66;136.6;13.4;12270;;
199104    ;TS;72;134.8;14.2;12271;;
199104    ;TS;78;132.7;14.9;12272;;
199104    ;TS;84;130.3;15.3;12273;;
199104    ;TS;90;127.9;15.7;12274;;
199104    ;TS;96;125.9;15.8;12275;;
199104    ;TS;102;123.9;15.9;12276;;
199104    ;TS;108;121.9;16;12277;;
199105    ;TS;0;130.9;24.2;12278;992;
199105    ;TS;6;130;25.4;12279;992;
199105    ;TS;12;129.1;26.8;12280;992;
199105    ;TS;18;127.7;27.8;12281;;
199105    ;TS;24;126.9;29.3;12282;;
199105    ;TS;30;128.3;31.2;12283;;
199105    ;TS;36;130.7;33;12284;;
199105    ;TS;42;133.9;34.7;12285;;
199105    ;TS;48;137.5;35.8;12286;;
199105    ;TS;54;141.3;36.5;12287;;
199105    ;TS;60;145;36.8;12288;;
199105    ;TS;66;148.1;37;12289;;
199105    ;TS;72;150.7;37.1;12290;;
199105    ;TS;78;152.8;37.3;12291;;
199105    ;TS;84;154.8;37.9;12292;;
199105    ;TS;90;156.7;38.8;12293;;
199105    ;TS;96;158.5;39.5;12294;;
199106    ;TS;0;94.3;18.9;12295;717;
199106    ;TS;6;94.9;19.5;12296;717;
199106    ;TS;12;95.9;20.3;12297;717;
199106    ;TS;18;96.9;21.2;12298;717;
199106    ;TS;24;98.2;22.4;12299;;
199106    ;TS;30;99.2;23.9;12300;;
199106    ;TS;36;100.2;25.2;12301;;
199106    ;TS;42;101.5;26.5;12302;;
199106    ;TS;48;104.5;30;12303;;
199107    ;2 ;0;115.1;27.1;12304;506;
199107    ;2 ;6;114.8;27.1;12305;506;
199107    ;2 ;12;114.5;27.2;12306;506;
199107    ;2 ;18;114;27.3;12307;506;
199107    ;2 ;24;113.5;27.5;12308;506;
199107    ;2 ;30;112.9;28.1;12309;506;
199107    ;2 ;36;113.1;28.9;12310;506;
199107    ;2 ;42;113.6;29.8;12311;1632;
199107    ;2 ;48;112.8;30.8;12312;507;
199107    ;2 ;54;111.9;31.6;12313;507;
199107    ;2 ;60;111.5;32.2;12314;507;
199107    ;2 ;66;111.5;32.3;12315;507;
199107    ;2 ;72;112.2;32.4;12316;507;
199107    ;2 ;78;113.2;31.8;12317;507;
199107    ;2 ;84;114.7;31.6;12318;1633;
199107    ;2 ;90;116.8;31.5;12319;;
199107    ;2 ;96;121;32.5;12320;;
199108    ;1 ;0;121;44;12321;1665;
199108    ;1 ;6;122.5;43;12322;1665;
199108    ;1 ;12;124.5;42.5;12323;1665;
199108    ;1 ;18;124;41;12324;1665;
199108    ;1 ;24;122.5;39.5;12325;1665;
199108    ;1 ;30;120.5;39;12326;1665;
199108    ;1 ;36;118.5;39;12327;;
199108    ;1 ;42;116.5;39;12328;;
199108    ;1 ;48;114.2;39.6;12329;;
199108    ;1 ;54;111.5;40;12330;;
199108    ;1 ;60;109;39;12331;1666;
199108    ;1 ;66;108.5;37.7;12332;1666;
199108    ;1 ;72;108.5;36.7;12333;1666;
199108    ;1 ;78;110;36;12334;1666;
199108    ;1 ;84;111.5;36.2;12335;1666;
199108    ;1 ;90;113;37;12336;1666;
199108    ;1 ;96;113.5;38.2;12337;1666;
199108    ;1 ;102;114.3;39.5;12338;;
199108    ;1 ;108;115.3;41.6;12339;;
199108    ;1 ;114;116.4;44;12340;;
199108    ;1 ;120;117.4;46.3;12341;;
199201    ;TS;0;121;24;12342;6;
199201    ;TS;6;120;24.2;12343;6;
199201    ;TS;12;119;24.5;12344;6;
199201    ;TS;18;118.5;24.9;12345;6;
199201    ;TS;24;118;25.2;12346;6;
199201    ;TS;30;117.6;25.5;12347;33;
199201    ;TS;36;116.9;25.6;12348;7;
199201    ;TS;42;116.5;25.6;12349;7;
199201    ;TS;48;116.3;25.6;12350;7;
199201    ;TS;54;116.5;25.7;12351;7;
199201    ;TS;60;116.9;25.7;12352;7;
199201    ;TS;66;117.4;25.7;12353;7;
199201    ;TS;72;118;25.7;12354;7;
199201    ;TS;78;118.9;25.7;12355;;
199202    ;5 ;0;144.5;10.8;12356;;
199202    ;5 ;6;142.6;11.2;12357;;
199202    ;5 ;12;140.4;11.7;12358;;
199202    ;5 ;18;138;12.3;12359;;
199202    ;5 ;24;135.8;13.1;12360;;
199202    ;5 ;30;133.8;13.6;12361;;
199202    ;5 ;36;132;14.1;12362;2160;
199202    ;5 ;42;130.1;14.6;12363;2160;
199202    ;5 ;48;128.2;15.4;12364;2160;
199202    ;5 ;54;126.5;16.3;12365;;
199202    ;5 ;60;124.7;17.2;12366;2161;
199202    ;5 ;66;123.1;18;12367;2161;
199202    ;5 ;72;121.7;18.8;12368;2161;
199202    ;5 ;78;120.7;19.8;12369;2161;
199202    ;5 ;84;120;20.7;12370;;
199202    ;5 ;90;119.3;21.7;12371;2162;
199202    ;5 ;96;118.5;22.5;12372;2162;
199202    ;5 ;102;117.6;23.2;12373;2162;
199202    ;5 ;108;116.7;23.9;12374;2162;
199202    ;5 ;114;115.8;24.4;12375;2162;
199202    ;5 ;120;115.1;24.8;12376;;
199202    ;5 ;126;114.1;25.3;12377;2163;
199202    ;5 ;132;113;25.6;12378;2163;
199202    ;5 ;138;111.7;25.8;12379;2163;
199202    ;5 ;144;110.3;25.7;12380;2163;
199202    ;5 ;150;108.9;25.6;12381;;
199202    ;5 ;156;107.5;25.5;12382;2164;
199202    ;5 ;162;105.8;25.4;12383;2164;
199202    ;5 ;168;104.2;25.4;12384;2164;
199202    ;5 ;174;102.5;25.4;12385;;
199202    ;5 ;180;100.7;25.4;12386;2165;
199202    ;5 ;186;98.8;25.6;12387;2165;
199202    ;5 ;192;96.9;25.8;12388;2165;
199202    ;5 ;198;95;26.2;12389;;
199202    ;5 ;204;93.3;26.6;12390;2166;
199202    ;5 ;210;91.8;27.2;12391;2166;
199202    ;5 ;216;90.4;27.8;12392;2166;
199202    ;5 ;222;89.5;28.5;12393;646;
199202    ;5 ;228;88.7;29.2;12394;646;
199202    ;5 ;234;88.3;30.1;12395;646;
199202    ;5 ;240;88.4;30.9;12396;646;
199202    ;5 ;246;88.9;31.5;12397;646;
199202    ;5 ;252;89.5;32.1;12398;2167;
199202    ;5 ;258;90.4;32.8;12399;2167;
199202    ;5 ;264;91.6;33.6;12400;;
199202    ;5 ;270;93.3;34.4;12401;;
199202    ;5 ;276;96;35.4;12402;;
199203    ;2 ;0;121;33.8;12403;559;
199203    ;2 ;6;121.7;33.5;12404;559;
199203    ;2 ;12;122;33.7;12405;559;
199203    ;2 ;18;122.1;34;12406;559;
199203    ;2 ;24;121.9;34.3;12407;559;
199203    ;2 ;30;122.2;34.2;12408;559;
199203    ;2 ;36;122.6;34.4;12409;559;
199203    ;2 ;42;122.9;34.7;12410;559;
199203    ;2 ;48;123.2;35.2;12411;559;
199203    ;2 ;54;123.4;35.6;12412;559;
199203    ;2 ;60;123.8;36.1;12413;1870;
199203    ;2 ;66;124;36.5;12414;560;
199203    ;2 ;72;124.5;36.8;12415;560;
199203    ;2 ;78;125.4;37;12416;560;
199203    ;2 ;84;126.2;37.2;12417;560;
199203    ;2 ;90;127;37.3;12418;560;
199203    ;2 ;96;127.7;37.5;12419;1871;
199203    ;2 ;102;128.5;37.7;12420;561;
199203    ;2 ;108;128.8;37.7;12421;561;
199203    ;2 ;114;129;37.8;12422;561;
199203    ;2 ;120;129.1;37.8;12423;561;
199203    ;2 ;126;129.3;37.7;12424;561;
199203    ;2 ;132;129.3;37.6;12425;561;
199203    ;2 ;138;129.2;37.6;12426;561;
199203    ;2 ;144;129;37.5;12427;561;
199203    ;2 ;150;128.9;37.5;12428;561;
199203    ;2 ;156;128.8;37.5;12429;561;
199203    ;2 ;162;128.6;37.4;12430;561;
199203    ;2 ;168;128.5;37.2;12431;561;
199203    ;2 ;174;128.2;36.8;12432;561;
199203    ;2 ;180;128.2;36.3;12433;561;
199203    ;2 ;186;128.2;35.7;12434;561;
199203    ;2 ;192;128.2;35.1;12435;561;
199203    ;2 ;198;128.3;34.6;12436;561;
